Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2018-03-03T00:00:00Z,2018.1671233,6002,6645,1013.51
2018-03-04T00:00:00Z,2018.1698630,6094,6644,1011.44
2018-03-05T00:00:00Z,2018.1726027,5981,6632,1013.71
2018-03-06T00:00:00Z,2018.1753425,6004,6637,1013.29
2018-03-07T00:00:00Z,2018.1780822,6064,6638,1011.99
2018-03-08T00:00:00Z,2018.1808219,6158,6643,1010.00
2018-03-09T00:00:00Z,2018.1835616,6311,6646,1006.74
2018-03-10T00:00:00Z,2018.1863014,6285,6644,1007.27
2018-03-11T00:00:00Z,2018.1890411,6357,6658,1005.99
2018-03-12T00:00:00Z,2018.1917808,6442,6676,1004.58
2018-03-13T00:00:00Z,2018.1945205,6858,6693,996.48
2018-03-14T00:00:00Z,2018.1972603,6367,6719,1007.13
2018-03-15T00:00:00Z,2018.2000000,5761,6725,1020.70
2018-03-16T00:00:00Z,2018.2027397,5494,6728,1027.15
2018-03-17T00:00:00Z,2018.2054795,5835,6674,1018.00
2018-03-18T00:00:00Z,2018.2082192,6753,6680,998.34
2018-03-19T00:00:00Z,2018.2109589,6959,6698,994.65
2018-03-20T00:00:00Z,2018.2136986,6153,6705,1011.38
2018-03-21T00:00:00Z,2018.2164384,6760,6723,999.11
2018-03-22T00:00:00Z,2018.2191781,6977,6731,994.97
2018-03-23T00:00:00Z,2018.2219178,6459,6630,1003.29
2018-03-24T00:00:00Z,2018.2246575,6993,6594,991.87
2018-03-25T00:00:00Z,2018.2273973,6701,6602,997.79
2018-03-26T00:00:00Z,2018.2301370,6239,6629,1007.96
2018-03-27T00:00:00Z,2018.2328767,6140,6642,1010.38
2018-03-28T00:00:00Z,2018.2356164,6162,6658,1010.21
2018-03-29T00:00:00Z,2018.2383562,6313,6671,1007.22
2018-03-30T00:00:00Z,2018.2410959,6189,6659,1009.64
2018-03-31T00:00:00Z,2018.2438356,6227,6639,1008.41
2018-04-01T00:00:00Z,2018.2465753,6211,6633,1008.64
2018-04-02T00:00:00Z,2018.2493151,6629,6644,1000.17
2018-04-03T00:00:00Z,2018.2520548,6866,6660,995.68
2018-04-04T00:00:00Z,2018.2547945,6415,6630,1004.24
2018-04-05T00:00:00Z,2018.2575342,6614,6627,1000.02
2018-04-06T00:00:00Z,2018.2602740,6804,6650,996.75
2018-04-07T00:00:00Z,2018.2630137,6175,6674,1010.26
2018-04-08T00:00:00Z,2018.2657534,6127,6695,1011.74
2018-04-09T00:00:00Z,2018.2684932,6436,6703,1005.29
2018-04-10T00:00:00Z,2018.2712329,5684,6693,1021.91
2018-04-11T00:00:00Z,2018.2739726,5570,6695,1024.62
2018-04-12T00:00:00Z,2018.2767123,5486,6678,1026.33
2018-04-13T00:00:00Z,2018.2794521,5476,6692,1026.87
2018-04-14T00:00:00Z,2018.2821918,5820,6702,1018.84
2018-04-15T00:00:00Z,2018.2849315,5876,6724,1017.96
2018-04-16T00:00:00Z,2018.2876712,6109,6747,1013.19
2018-04-17T00:00:00Z,2018.2904110,6085,6743,1013.62
2018-04-18T00:00:00Z,2018.2931507,5959,6712,1015.83
2018-04-19T00:00:00Z,2018.2958904,5864,6708,1017.93
2018-04-20T00:00:00Z,2018.2986301,6352,6690,1006.82
2018-04-21T00:00:00Z,2018.3013699,6659,6663,999.87
2018-04-22T00:00:00Z,2018.3041096,6092,6648,1011.56
2018-04-23T00:00:00Z,2018.3068493,6213,6641,1008.80
2018-04-24T00:00:00Z,2018.3095890,6887,6650,995.07
2018-04-25T00:00:00Z,2018.3123288,7184,6666,989.63
2018-04-26T00:00:00Z,2018.3150685,7061,6680,992.28
2018-04-27T00:00:00Z,2018.3178082,6576,6660,1001.50
2018-04-28T00:00:00Z,2018.3205479,6300,6666,1007.39
2018-04-29T00:00:00Z,2018.3232877,6174,6674,1010.27
2018-04-30T00:00:00Z,2018.3260274,6026,6677,1013.63
2018-05-01T00:00:00Z,2018.3287671,6015,6679,1013.90
2018-05-02T00:00:00Z,2018.3315068,6165,6673,1010.47
2018-05-03T00:00:00Z,2018.3342466,5904,6680,1016.44
2018-05-04T00:00:00Z,2018.3369863,6042,6691,1013.54
2018-05-05T00:00:00Z,2018.3397260,5830,6701,1018.57
2018-05-06T00:00:00Z,2018.3424658,5953,6696,1015.67
2018-05-07T00:00:00Z,2018.3452055,5926,6698,1016.35
2018-05-08T00:00:00Z,2018.3479452,5719,6685,1020.84
2018-05-09T00:00:00Z,2018.3506849,5770,6675,1019.43
2018-05-10T00:00:00Z,2018.3534247,5725,6673,1020.44
2018-05-11T00:00:00Z,2018.3561644,5668,6670,1021.76
2018-05-12T00:00:00Z,2018.3589041,5643,6653,1022.01
2018-05-13T00:00:00Z,2018.3616438,5624,6660,1022.59
2018-05-14T00:00:00Z,2018.3643836,5731,6659,1020.03
2018-05-15T00:00:00Z,2018.3671233,5852,6679,1017.61
2018-05-16T00:00:00Z,2018.3698630,6097,6701,1012.52
2018-05-17T00:00:00Z,2018.3726027,6107,6669,1011.66
2018-05-18T00:00:00Z,2018.3753425,6020,6649,1013.20
2018-05-19T00:00:00Z,2018.3780822,5925,6686,1016.07
2018-05-20T00:00:00Z,2018.3808219,5815,6678,1018.46
2018-05-21T00:00:00Z,2018.3835616,5737,6653,1019.79
2018-05-22T00:00:00Z,2018.3863014,5810,6628,1017.58
2018-05-23T00:00:00Z,2018.3890411,5629,6619,1021.70
2018-05-24T00:00:00Z,2018.3917808,5403,6620,1027.21
2018-05-25T00:00:00Z,2018.3945205,5556,6614,1023.32
2018-05-26T00:00:00Z,2018.3972603,5531,6637,1024.37
2018-05-27T00:00:00Z,2018.4000000,5376,6643,1028.36
2018-05-28T00:00:00Z,2018.4027397,5501,6643,1025.29
2018-05-29T00:00:00Z,2018.4054795,6002,6659,1013.84
2018-05-30T00:00:00Z,2018.4082192,5720,6686,1020.87
2018-05-31T00:00:00Z,2018.4109589,5665,6717,1022.83
2018-06-01T00:00:00Z,2018.4136986,6246,6703,1009.32
2018-06-02T00:00:00Z,2018.4164384,6416,6709,1005.79
2018-06-03T00:00:00Z,2018.4191781,6669,6697,1000.37
2018-06-04T00:00:00Z,2018.4219178,7040,6712,993.32
2018-06-05T00:00:00Z,2018.4246575,6573,6711,1002.59
2018-06-06T00:00:00Z,2018.4273973,6273,6744,1009.52
2018-06-07T00:00:00Z,2018.4301370,6420,6727,1006.09
2018-06-08T00:00:00Z,2018.4328767,6145,6753,1012.50
2018-06-09T00:00:00Z,2018.4356164,6106,6750,1013.30
2018-06-10T00:00:00Z,2018.4383562,6410,6763,1007.02
2018-06-11T00:00:00Z,2018.4410959,6866,6774,997.93
2018-06-12T00:00:00Z,2018.4438356,6720,6786,1001.08
2018-06-13T00:00:00Z,2018.4465753,6428,6782,1007.01
2018-06-14T00:00:00Z,2018.4493151,6335,6753,1008.41
2018-06-15T00:00:00Z,2018.4520548,6488,6726,1004.62
2018-06-16T00:00:00Z,2018.4547945,6164,6751,1012.06
2018-06-17T00:00:00Z,2018.4575342,6033,6724,1014.41
2018-06-18T00:00:00Z,2018.4602740,6491,6687,1003.79
2018-06-19T00:00:00Z,2018.4630137,7008,6669,993.11
2018-06-20T00:00:00Z,2018.4657534,6919,6686,995.14
2018-06-21T00:00:00Z,2018.4684932,6688,6693,999.85
2018-06-22T00:00:00Z,2018.4712329,7204,6713,990.27
2018-06-23T00:00:00Z,2018.4739726,6785,6650,997.19
2018-06-24T00:00:00Z,2018.4767123,6152,6616,1009.60
2018-06-25T00:00:00Z,2018.4794521,6106,6646,1011.20
2018-06-26T00:00:00Z,2018.4821918,5872,6650,1016.56
2018-06-27T00:00:00Z,2018.4849315,5712,6648,1020.25
2018-06-28T00:00:00Z,2018.4876712,5974,6650,1014.31
2018-06-29T00:00:00Z,2018.4904110,6173,6676,1010.34
2018-06-30T00:00:00Z,2018.4931507,5791,6674,1018.95
2018-07-01T00:00:00Z,2018.4958904,5537,6663,1024.77
2018-07-02T00:00:00Z,2018.4986301,5832,6690,1018.38
2018-07-03T00:00:00Z,2018.5013699,6258,6685,1008.70
2018-07-04T00:00:00Z,2018.5041096,6423,6688,1005.22
2018-07-05T00:00:00Z,2018.5068493,6569,6698,1002.40
2018-07-06T00:00:00Z,2018.5095890,6445,6696,1004.92
2018-07-07T00:00:00Z,2018.5123288,6307,6682,1007.57
2018-07-08T00:00:00Z,2018.5150685,6146,6706,1011.53
2018-07-09T00:00:00Z,2018.5178082,5987,6721,1015.40
2018-07-10T00:00:00Z,2018.5205479,5768,6730,1020.60
2018-07-11T00:00:00Z,2018.5232877,5798,6718,1019.64
2018-07-12T00:00:00Z,2018.5260274,5943,6689,1015.74
2018-07-13T00:00:00Z,2018.5287671,6105,6686,1012.04
2018-07-14T00:00:00Z,2018.5315068,6217,6699,1009.86
2018-07-15T00:00:00Z,2018.5342466,6186,6707,1010.68
2018-07-16T00:00:00Z,2018.5369863,6004,6701,1014.59
2018-07-17T00:00:00Z,2018.5397260,5895,6673,1016.50
2018-07-18T00:00:00Z,2018.5424658,5926,6696,1016.28
2018-07-19T00:00:00Z,2018.5452055,6023,6706,1014.27
2018-07-20T00:00:00Z,2018.5479452,6202,6721,1010.63
2018-07-21T00:00:00Z,2018.5506849,6428,6678,1004.93
2018-07-22T00:00:00Z,2018.5534247,6575,6687,1002.03
2018-07-23T00:00:00Z,2018.5561644,6312,6703,1007.90
2018-07-24T00:00:00Z,2018.5589041,6133,6717,1012.05
2018-07-25T00:00:00Z,2018.5616438,6073,6727,1013.57
2018-07-26T00:00:00Z,2018.5643836,5900,6736,1017.69
2018-07-27T00:00:00Z,2018.5671233,5527,6732,1026.40
2018-07-28T00:00:00Z,2018.5698630,5522,6721,1026.30
2018-07-29T00:00:00Z,2018.5726027,5685,6709,1022.15
2018-07-30T00:00:00Z,2018.5753425,5742,6705,1020.70
2018-07-31T00:00:00Z,2018.5780822,5742,6681,1020.22
2018-08-01T00:00:00Z,2018.5808219,5817,6697,1018.79
2018-08-02T00:00:00Z,2018.5835616,5993,6722,1015.26
2018-08-03T00:00:00Z,2018.5863014,6266,6705,1008.92
2018-08-04T00:00:00Z,2018.5890411,6482,6734,1004.91
2018-08-05T00:00:00Z,2018.5917808,6721,6744,1000.23
2018-08-06T00:00:00Z,2018.5945205,6833,6733,997.80
2018-08-07T00:00:00Z,2018.5972603,6325,6714,1007.85
2018-08-08T00:00:00Z,2018.6000000,6182,6704,1010.71
2018-08-09T00:00:00Z,2018.6027397,6285,6691,1008.23
2018-08-10T00:00:00Z,2018.6054795,6258,6699,1009.01
2018-08-11T00:00:00Z,2018.6082192,6515,6707,1003.67
2018-08-12T00:00:00Z,2018.6109589,6767,6716,998.77
2018-08-13T00:00:00Z,2018.6136986,6867,6732,997.11
2018-08-14T00:00:00Z,2018.6164384,6384,6741,1007.12
2018-08-15T00:00:00Z,2018.6191781,6222,6755,1010.87
2018-08-16T00:00:00Z,2018.6219178,6119,6705,1012.12
2018-08-17T00:00:00Z,2018.6246575,6236,6672,1008.90
2018-08-18T00:00:00Z,2018.6273973,6420,6679,1005.13
2018-08-19T00:00:00Z,2018.6301370,6759,6696,998.51
2018-08-20T00:00:00Z,2018.6328767,6643,6711,1001.13
2018-08-21T00:00:00Z,2018.6356164,6483,6708,1004.39
2018-08-22T00:00:00Z,2018.6383562,6288,6694,1008.23
2018-08-23T00:00:00Z,2018.6410959,6610,6702,1001.67
2018-08-24T00:00:00Z,2018.6438356,6659,6699,1000.61
2018-08-25T00:00:00Z,2018.6465753,6754,6656,997.82
2018-08-26T00:00:00Z,2018.6493151,6507,6700,1003.70
2018-08-27T00:00:00Z,2018.6520548,6312,6647,1006.77
2018-08-28T00:00:00Z,2018.6547945,5908,6658,1015.91
2018-08-29T00:00:00Z,2018.6575342,5696,6672,1021.12
2018-08-30T00:00:00Z,2018.6602740,5898,6673,1016.45
2018-08-31T00:00:00Z,2018.6630137,5771,6688,1019.69
2018-09-01T00:00:00Z,2018.6657534,5668,6692,1022.19
2018-09-02T00:00:00Z,2018.6684932,5617,6705,1023.68
2018-09-03T00:00:00Z,2018.6712329,5691,6705,1021.92
2018-09-04T00:00:00Z,2018.6739726,5830,6710,1018.74
2018-09-05T00:00:00Z,2018.6767123,5763,6698,1020.06
2018-09-06T00:00:00Z,2018.6794521,5812,6692,1018.80
2018-09-07T00:00:00Z,2018.6821918,5774,6708,1020.02
2018-09-08T00:00:00Z,2018.6849315,5665,6706,1022.55
2018-09-09T00:00:00Z,2018.6876712,5665,6711,1022.65
2018-09-10T00:00:00Z,2018.6904110,5800,6702,1019.29
2018-09-11T00:00:00Z,2018.6931507,6328,6659,1006.77
2018-09-12T00:00:00Z,2018.6958904,7336,6699,987.50
2018-09-13T00:00:00Z,2018.6986301,6878,6714,996.60
2018-09-14T00:00:00Z,2018.7013699,6524,6689,1003.12
2018-09-15T00:00:00Z,2018.7041096,6613,6708,1001.70
2018-09-16T00:00:00Z,2018.7068493,6644,6736,1001.61
2018-09-17T00:00:00Z,2018.7095890,6760,6762,999.81
2018-09-18T00:00:00Z,2018.7123288,6629,6722,1001.64
2018-09-19T00:00:00Z,2018.7150685,6806,6716,997.97
2018-09-20T00:00:00Z,2018.7178082,7070,6725,993.00
2018-09-21T00:00:00Z,2018.7205479,6970,6738,995.18
2018-09-22T00:00:00Z,2018.7232877,7559,6694,983.33
2018-09-23T00:00:00Z,2018.7260274,7451,6676,984.93
2018-09-24T00:00:00Z,2018.7287671,6867,6686,996.28
2018-09-25T00:00:00Z,2018.7315068,6393,6703,1006.18
2018-09-26T00:00:00Z,2018.7342466,7592,6737,983.89
2018-09-27T00:00:00Z,2018.7369863,7257,6748,990.12
2018-09-28T00:00:00Z,2018.7397260,6553,6751,1003.83
2018-09-29T00:00:00Z,2018.7424658,6553,6727,1003.41
2018-09-30T00:00:00Z,2018.7452055,7185,6736,991.03
2018-10-01T00:00:00Z,2018.7479452,6807,6744,998.52
2018-10-02T00:00:00Z,2018.7506849,6902,6758,996.92
2018-10-03T00:00:00Z,2018.7534247,6636,6769,1002.48
2018-10-04T00:00:00Z,2018.7561644,6379,6745,1007.31
2018-10-05T00:00:00Z,2018.7589041,7041,6756,994.27
2018-10-06T00:00:00Z,2018.7616438,7032,6777,994.83
2018-10-07T00:00:00Z,2018.7643836,6415,6739,1006.43
2018-10-08T00:00:00Z,2018.7671233,6545,6691,1002.80
2018-10-09T00:00:00Z,2018.7698630,6840,6708,997.11
2018-10-10T00:00:00Z,2018.7726027,6289,6718,1008.93
2018-10-11T00:00:00Z,2018.7753425,5668,6695,1022.27
2018-10-12T00:00:00Z,2018.7780822,5791,6685,1019.16
2018-10-13T00:00:00Z,2018.7808219,6093,6682,1012.22
2018-10-14T00:00:00Z,2018.7835616,6292,6660,1007.44
2018-10-15T00:00:00Z,2018.7863014,6315,6665,1007.05
2018-10-16T00:00:00Z,2018.7890411,6102,6682,1012.06
2018-10-17T00:00:00Z,2018.7917808,6143,6672,1010.98
2018-10-18T00:00:00Z,2018.7945205,6442,6687,1004.80
2018-10-19T00:00:00Z,2018.7972603,6286,6702,1008.45
2018-10-20T00:00:00Z,2018.8000000,6008,6714,1014.77
2018-10-21T00:00:00Z,2018.8027397,6454,6687,1004.66
2018-10-22T00:00:00Z,2018.8054795,7073,6714,992.71
2018-10-23T00:00:00Z,2018.8082192,7311,6741,988.79
2018-10-24T00:00:00Z,2018.8109589,7050,6744,993.77
2018-10-25T00:00:00Z,2018.8136986,7023,6758,994.57
2018-10-26T00:00:00Z,2018.8164384,6670,6768,1001.76
2018-10-27T00:00:00Z,2018.8191781,6195,6755,1011.50
2018-10-28T00:00:00Z,2018.8219178,5615,6756,1024.81
2018-10-29T00:00:00Z,2018.8246575,5194,6758,1035.33
2018-10-30T00:00:00Z,2018.8273973,5413,6739,1029.53
2018-10-31T00:00:00Z,2018.8301370,6179,6727,1011.30
2018-11-01T00:00:00Z,2018.8328767,6006,6747,1015.58
2018-11-02T00:00:00Z,2018.8356164,5876,6753,1018.67
2018-11-03T00:00:00Z,2018.8383562,6369,6763,1007.92
2018-11-04T00:00:00Z,2018.8410959,5977,6750,1016.19
2018-11-05T00:00:00Z,2018.8438356,5986,6694,1014.88
2018-11-06T00:00:00Z,2018.8465753,5971,6701,1015.35
2018-11-07T00:00:00Z,2018.8493151,5882,6698,1017.33
2018-11-08T00:00:00Z,2018.8520548,5690,6662,1021.06
2018-11-09T00:00:00Z,2018.8547945,5712,6698,1021.28
2018-11-10T00:00:00Z,2018.8575342,5535,6674,1025.04
2018-11-11T00:00:00Z,2018.8602740,5608,6668,1023.16
2018-11-12T00:00:00Z,2018.8630137,5939,6661,1015.31
2018-11-13T00:00:00Z,2018.8657534,6439,6666,1004.44
2018-11-14T00:00:00Z,2018.8684932,6016,6674,1013.83
2018-11-15T00:00:00Z,2018.8712329,5841,6662,1017.54
2018-11-16T00:00:00Z,2018.8739726,5685,6638,1020.70
2018-11-17T00:00:00Z,2018.8767123,5568,6678,1024.39
2018-11-18T00:00:00Z,2018.8794521,4955,6686,1040.24
2018-11-19T00:00:00Z,2018.8821918,5186,6667,1033.79
2018-11-20T00:00:00Z,2018.8849315,5448,6694,1027.62
2018-11-21T00:00:00Z,2018.8876712,5570,6703,1024.84
2018-11-22T00:00:00Z,2018.8904110,5786,6698,1019.52
2018-11-23T00:00:00Z,2018.8931507,6321,6718,1008.04
2018-11-24T00:00:00Z,2018.8958904,6409,6747,1006.72
2018-11-25T00:00:00Z,2018.8986301,6387,6764,1007.51
2018-11-26T00:00:00Z,2018.9013699,6541,6796,1004.94
2018-11-27T00:00:00Z,2018.9041096,5977,6777,1016.80
2018-11-28T00:00:00Z,2018.9068493,5905,6755,1017.92
2018-11-29T00:00:00Z,2018.9095890,6299,6750,1009.15
2018-11-30T00:00:00Z,2018.9123288,6546,6751,1003.93
2018-12-01T00:00:00Z,2018.9150685,6386,6777,1007.80
2018-12-02T00:00:00Z,2018.9178082,6556,6772,1004.16
2018-12-03T00:00:00Z,2018.9205479,6769,6758,999.55
2018-12-04T00:00:00Z,2018.9232877,6919,6703,995.47
2018-12-05T00:00:00Z,2018.9260274,6923,6699,995.30
2018-12-06T00:00:00Z,2018.9287671,6615,6687,1001.23
2018-12-07T00:00:00Z,2018.9315068,6596,6678,1001.44
2018-12-08T00:00:00Z,2018.9342466,7088,6649,991.13
2018-12-09T00:00:00Z,2018.9369863,7238,6627,987.87
2018-12-10T00:00:00Z,2018.9397260,6575,6623,1000.83
2018-12-11T00:00:00Z,2018.9424658,5841,6633,1017.00
2018-12-12T00:00:00Z,2018.9452055,5380,6641,1028.24
2018-12-13T00:00:00Z,2018.9479452,5282,6642,1030.72
2018-12-14T00:00:00Z,2018.9506849,5311,6648,1030.11
2018-12-15T00:00:00Z,2018.9534247,5245,6648,1031.78
2018-12-16T00:00:00Z,2018.9561644,5351,6681,1029.76
2018-12-17T00:00:00Z,2018.9589041,5619,6693,1023.40
2018-12-18T00:00:00Z,2018.9616438,5512,6698,1026.09
2018-12-19T00:00:00Z,2018.9643836,5414,6693,1028.42
2018-12-20T00:00:00Z,2018.9671233,5434,6711,1028.30
2018-12-21T00:00:00Z,2018.9698630,5689,6732,1022.53
2018-12-22T00:00:00Z,2018.9726027,6023,6747,1015.10
2018-12-23T00:00:00Z,2018.9753425,6196,6753,1011.38
2018-12-24T00:00:00Z,2018.9780822,6481,6753,1005.33
2018-12-25T00:00:00Z,2018.9808219,7140,6753,992.27
2018-12-26T00:00:00Z,2018.9835616,6634,6722,1001.59
2018-12-27T00:00:00Z,2018.9863014,6641,6724,1001.43
2018-12-28T00:00:00Z,2018.9890411,6409,6702,1005.82
2018-12-29T00:00:00Z,2018.9917808,6723,6703,999.39
2018-12-30T00:00:00Z,2018.9945205,6167,6708,1011.20
2018-12-31T00:00:00Z,2018.9972603,6517,6682,1003.58
2019-01-01T00:00:00Z,2019.0000000,7391,6690,986.50
2019-01-02T00:00:00Z,2019.0027397,6026,6715,1014.48
2019-01-03T00:00:00Z,2019.0054795,5871,6708,1017.97
2019-01-04T00:00:00Z,2019.0082192,6303,6707,1008.17
2019-01-05T00:00:00Z,2019.0109589,5918,6688,1016.27
2019-01-06T00:00:00Z,2019.0136986,6112,6649,1011.15
2019-01-07T00:00:00Z,2019.0164384,6522,6663,1002.66
2019-01-08T00:00:00Z,2019.0191781,6712,6664,998.79
2019-01-09T00:00:00Z,2019.0219178,6151,6643,1010.25
2019-01-10T00:00:00Z,2019.0246575,6552,6644,1002.13
2019-01-11T00:00:00Z,2019.0273973,7986,6663,975.32
2019-01-12T00:00:00Z,2019.0301370,7576,6669,982.52
2019-01-13T00:00:00Z,2019.0328767,7942,6700,976.80
2019-01-14T00:00:00Z,2019.0356164,8010,6704,975.76
2019-01-15T00:00:00Z,2019.0383562,7405,6683,985.90
2019-01-16T00:00:00Z,2019.0410959,7223,6679,989.17
2019-01-17T00:00:00Z,2019.0438356,7412,6698,986.07
2019-01-18T00:00:00Z,2019.0465753,7068,6719,992.95
2019-01-19T00:00:00Z,2019.0493151,6801,6729,998.33
2019-01-20T00:00:00Z,2019.0520548,6483,6740,1005.03
2019-01-21T00:00:00Z,2019.0547945,6241,6749,1010.32
2019-01-22T00:00:00Z,2019.0575342,6437,6758,1006.36
2019-01-23T00:00:00Z,2019.0602740,6317,6764,1009.05
2019-01-24T00:00:00Z,2019.0630137,5852,6742,1018.90
2019-01-25T00:00:00Z,2019.0657534,5837,6712,1018.65
2019-01-26T00:00:00Z,2019.0684932,6098,6703,1012.55
2019-01-27T00:00:00Z,2019.0712329,6456,6718,1005.14
2019-01-28T00:00:00Z,2019.0739726,6447,6702,1004.99
2019-01-29T00:00:00Z,2019.0767123,6660,6692,1000.38
2019-01-30T00:00:00Z,2019.0794521,6575,6704,1002.41
2019-01-31T00:00:00Z,2019.0821918,6081,6687,1012.62
2019-02-01T00:00:00Z,2019.0849315,5675,6658,1021.34
2019-02-02T00:00:00Z,2019.0876712,5520,6647,1024.87
2019-02-03T00:00:00Z,2019.0904110,5754,6666,1019.68
2019-02-04T00:00:00Z,2019.0931507,6200,6667,1009.58
2019-02-05T00:00:00Z,2019.0958904,6109,6674,1011.70
2019-02-06T00:00:00Z,2019.0986301,6120,6676,1011.51
2019-02-07T00:00:00Z,2019.1013699,6556,6677,1002.27
2019-02-08T00:00:00Z,2019.1041096,6853,6658,995.95
2019-02-09T00:00:00Z,2019.1068493,7062,6641,991.48
2019-02-10T00:00:00Z,2019.1095890,7522,6635,982.80
2019-02-11T00:00:00Z,2019.1123288,7103,6671,991.32
2019-02-12T00:00:00Z,2019.1150685,6677,6674,999.71
2019-02-13T00:00:00Z,2019.1178082,6574,6677,1001.87
2019-02-14T00:00:00Z,2019.1205479,6524,6643,1002.38
2019-02-15T00:00:00Z,2019.1232877,6617,6668,1000.86
2019-02-16T00:00:00Z,2019.1260274,7159,6696,990.84
2019-02-17T00:00:00Z,2019.1287671,6310,6701,1008.20
2019-02-18T00:00:00Z,2019.1315068,6546,6700,1003.17
2019-02-19T00:00:00Z,2019.1342466,7413,6734,986.83
2019-02-20T00:00:00Z,2019.1369863,6884,6769,997.96
2019-02-21T00:00:00Z,2019.1397260,5630,6746,1024.29
2019-02-22T00:00:00Z,2019.1424658,5469,6703,1027.37
2019-02-23T00:00:00Z,2019.1452055,5983,6707,1015.19
2019-02-24T00:00:00Z,2019.1479452,6457,6723,1005.31
2019-02-25T00:00:00Z,2019.1506849,6406,6722,1006.31
2019-02-26T00:00:00Z,2019.1534247,6053,6710,1013.73
2019-02-27T00:00:00Z,2019.1561644,7236,6721,990.01
2019-02-28T00:00:00Z,2019.1589041,6937,6738,995.99
2019-03-01T00:00:00Z,2019.1616438,6746,6726,999.39
2019-03-02T00:00:00Z,2019.1643836,7238,6723,989.86
2019-03-03T00:00:00Z,2019.1671233,6834,6738,997.86
2019-03-04T00:00:00Z,2019.1698630,7348,6743,988.15
2019-03-05T00:00:00Z,2019.1726027,7138,6754,992.32
2019-03-06T00:00:00Z,2019.1753425,6958,6734,995.33
2019-03-07T00:00:00Z,2019.1780822,6937,6727,995.61
2019-03-08T00:00:00Z,2019.1808219,7762,6736,980.69
2019-03-09T00:00:00Z,2019.1835616,7984,6768,977.46
2019-03-10T00:00:00Z,2019.1863014,7570,6763,984.54
2019-03-11T00:00:00Z,2019.1890411,7090,6747,993.14
2019-03-12T00:00:00Z,2019.1917808,6449,6736,1005.64
2019-03-13T00:00:00Z,2019.1945205,6474,6715,1004.70
2019-03-14T00:00:00Z,2019.1972603,6946,6703,994.96
2019-03-15T00:00:00Z,2019.2000000,7218,6725,990.21
2019-03-16T00:00:00Z,2019.2027397,7033,6706,993.33
2019-03-17T00:00:00Z,2019.2054795,6885,6674,995.56
2019-03-18T00:00:00Z,2019.2082192,6983,6701,994.21
2019-03-19T00:00:00Z,2019.2109589,6337,6717,1007.70
2019-03-20T00:00:00Z,2019.2136986,6383,6719,1006.70
2019-03-21T00:00:00Z,2019.2164384,6593,6724,1002.44
2019-03-22T00:00:00Z,2019.2191781,6017,6736,1015.08
2019-03-23T00:00:00Z,2019.2219178,6997,6749,995.02
2019-03-24T00:00:00Z,2019.2246575,7318,6792,989.70
2019-03-25T00:00:00Z,2019.2273973,6794,6802,999.93
2019-03-26T00:00:00Z,2019.2301370,6340,6784,1008.91
2019-03-27T00:00:00Z,2019.2328767,6242,6745,1010.23
2019-03-28T00:00:00Z,2019.2356164,6485,6709,1004.41
2019-03-29T00:00:00Z,2019.2383562,7039,6691,992.92
2019-03-30T00:00:00Z,2019.2410959,6976,6714,994.58
2019-03-31T00:00:00Z,2019.2438356,6789,6736,998.78
2019-04-01T00:00:00Z,2019.2465753,6161,6716,1011.41
2019-04-02T00:00:00Z,2019.2493151,6009,6708,1014.64
2019-04-03T00:00:00Z,2019.2520548,6029,6719,1014.40
2019-04-04T00:00:00Z,2019.2547945,6147,6713,1011.68
2019-04-05T00:00:00Z,2019.2575342,5606,6720,1024.24
2019-04-06T00:00:00Z,2019.2602740,5762,6735,1020.90
2019-04-07T00:00:00Z,2019.2630137,6185,6759,1011.73
2019-04-08T00:00:00Z,2019.2657534,6100,6776,1013.95
2019-04-09T00:00:00Z,2019.2684932,5884,6768,1018.68
2019-04-10T00:00:00Z,2019.2712329,5703,6759,1022.71
2019-04-11T00:00:00Z,2019.2739726,5594,6727,1024.68
2019-04-12T00:00:00Z,2019.2767123,5408,6722,1029.16
2019-04-13T00:00:00Z,2019.2794521,5272,6733,1032.79
2019-04-14T00:00:00Z,2019.2821918,5236,6725,1033.58
2019-04-15T00:00:00Z,2019.2849315,5222,6720,1033.84
2019-04-16T00:00:00Z,2019.2876712,5221,6717,1033.79
2019-04-17T00:00:00Z,2019.2904110,5315,6739,1031.82
2019-04-18T00:00:00Z,2019.2931507,5339,6732,1031.08
2019-04-19T00:00:00Z,2019.2958904,5425,6731,1028.92
2019-04-20T00:00:00Z,2019.2986301,5577,6727,1025.09
2019-04-21T00:00:00Z,2019.3013699,5912,6724,1017.15
2019-04-22T00:00:00Z,2019.3041096,5862,6710,1018.01
2019-04-23T00:00:00Z,2019.3068493,5824,6711,1018.91
2019-04-24T00:00:00Z,2019.3095890,5686,6722,1022.38
2019-04-25T00:00:00Z,2019.3123288,5686,6737,1022.68
2019-04-26T00:00:00Z,2019.3150685,5910,6730,1017.32
2019-04-27T00:00:00Z,2019.3178082,5875,6738,1018.34
2019-04-28T00:00:00Z,2019.3205479,5617,6741,1024.42
2019-04-29T00:00:00Z,2019.3232877,5807,6751,1020.10
2019-04-30T00:00:00Z,2019.3260274,6162,6746,1012.05
2019-05-01T00:00:00Z,2019.3287671,6890,6759,997.17
