filename,date,corrected_flux,chlorophyll_mean
AQUA_MODIS.20231004.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-04,6026,0.33486446949949006
AQUA_MODIS.20231005.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-05,6014,0.3294076555439556
AQUA_MODIS.20231006.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-06,5976,0.3855172026980083
AQUA_MODIS.20231007.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-07,5976,0.3206402546488011
AQUA_MODIS.20231008.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-08,6023,0.32078712092083106
AQUA_MODIS.20231009.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-09,5988,0.38029209656387264
AQUA_MODIS.20231010.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-10,6005,0.41963347830003117
AQUA_MODIS.20231011.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-11,5970,0.46765390494241105
AQUA_MODIS.20231012.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-12,5993,0.1806471049491995
AQUA_MODIS.20231013.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-13,5971,0.7614818846940645
AQUA_MODIS.20231014.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-14,5947,0.7095948934392088
AQUA_MODIS.20231015.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-15,5970,0.14780671972977488
AQUA_MODIS.20231016.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-16,6005,0.5558525508283133
AQUA_MODIS.20231017.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-17,6029,0.3347154237556243
AQUA_MODIS.20231018.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-18,6044,0.38366705929597306
AQUA_MODIS.20231019.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-19,6000,0.2660643472071583
AQUA_MODIS.20231020.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-20,5975,1.797754414876302
AQUA_MODIS.20231021.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-21,5962,0.25848064562427364
AQUA_MODIS.20231022.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-22,6006,0.3406384611782962
AQUA_MODIS.20231023.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-23,6005,0.4195577788723433
AQUA_MODIS.20231024.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-24,6037,0.17954941951867306
AQUA_MODIS.20231025.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-25,6046,0.47264399694789705
AQUA_MODIS.20231026.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-26,6048,0.2894642406147564
AQUA_MODIS.20231027.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-27,6051,0.697041113771985
AQUA_MODIS.20231028.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-28,6028,0.33715846806328
AQUA_MODIS.20231029.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-29,6001,0.42442762908212384
AQUA_MODIS.20231030.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-30,5967,0.41412242388377346
AQUA_MODIS.20231031.L3m.DAY.CHL.chlor_a.4km.nc,2023-10-31,5967,0.22182845045361863
AQUA_MODIS.20231101.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-01,5936,0.837141159763146
AQUA_MODIS.20231102.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-02,5935,0.3721657587665457
AQUA_MODIS.20231103.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-03,5957,0.1348361372947693
AQUA_MODIS.20231104.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-04,5959,0.41179254968224904
AQUA_MODIS.20231105.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-05,5910,0.2582752244392916
AQUA_MODIS.20231106.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-06,5797,0.5881385514553095
AQUA_MODIS.20231107.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-07,5820,0.2557559907718475
AQUA_MODIS.20231108.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-08,5816,0.7658883112598154
AQUA_MODIS.20231109.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-09,5834,0.3339759218394077
AQUA_MODIS.20231110.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-10,5849,0.22327421392713273
AQUA_MODIS.20231111.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-11,5890,0.26425860765853576
AQUA_MODIS.20231112.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-12,5877,0.215328886702254
AQUA_MODIS.20231113.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-13,5850,0.8709418352912454
AQUA_MODIS.20231114.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-14,5857,0.3315621281301738
AQUA_MODIS.20231115.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-15,5879,2.240695112179487
AQUA_MODIS.20231116.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-16,5930,0.3106394248505694
AQUA_MODIS.20231117.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-17,5994,0.16963616432799133
AQUA_MODIS.20231118.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-18,6030,0.3930588238616717
AQUA_MODIS.20231119.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-19,6023,0.20917274951934814
AQUA_MODIS.20231120.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-20,6047,0.43276435250276235
AQUA_MODIS.20231121.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-21,5994,0.1959384591739661
AQUA_MODIS.20231122.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-22,5972,0.04637882113456726
AQUA_MODIS.20231123.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-23,5978,0.40821125501097033
AQUA_MODIS.20231124.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-24,6016,0.3046067675357272
AQUA_MODIS.20231125.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-25,5867,0.862224229737353
AQUA_MODIS.20231126.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-26,5858,0.15754055545262718
AQUA_MODIS.20231127.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-27,5880,1.0558590351290604
AQUA_MODIS.20231128.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-28,5849,0.17584471683578187
AQUA_MODIS.20231129.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-29,5870,0.12939368123593536
AQUA_MODIS.20231130.L3m.DAY.CHL.chlor_a.4km.nc,2023-11-30,5872,0.7870667285295163
AQUA_MODIS.20231201.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-01,5807,0.12527522453073026
AQUA_MODIS.20231202.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-02,5699,0.6112264312042479
AQUA_MODIS.20231203.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-03,5851,0.8243662951571757
AQUA_MODIS.20231204.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-04,5874,0.6351168489040593
AQUA_MODIS.20231205.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-05,5884,0.3161611576891261
AQUA_MODIS.20231206.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-06,5945,0.218717910304214
AQUA_MODIS.20231207.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-07,5970,0.19107716274430095
AQUA_MODIS.20231208.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-08,5977,0.1676267883241924
AQUA_MODIS.20231209.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-09,5977,0.32518157958984373
AQUA_MODIS.20231210.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-10,5984,0.11579794353908962
AQUA_MODIS.20231211.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-11,5967,
AQUA_MODIS.20231212.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-12,5923,0.34773487028142824
AQUA_MODIS.20231213.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-13,5890,0.16212939400958198
AQUA_MODIS.20231214.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-14,5859,0.45997235047928686
AQUA_MODIS.20231215.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-15,5866,0.26270770529324516
AQUA_MODIS.20231216.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-16,5819,0.8415396085349462
AQUA_MODIS.20231217.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-17,5811,0.20409669267370345
AQUA_MODIS.20231218.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-18,5717,0.13011375069618225
AQUA_MODIS.20231219.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-19,5793,0.3151538310462443
AQUA_MODIS.20231220.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-20,5834,0.0888747527049138
AQUA_MODIS.20231221.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-21,5887,0.8036017680698887
AQUA_MODIS.20231222.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-22,5893,0.4160941143078369
AQUA_MODIS.20231223.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-23,5914,1.2213970736799569
AQUA_MODIS.20231224.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-24,5925,0.23811292967561246
AQUA_MODIS.20231225.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-25,5933,0.1497746189793309
AQUA_MODIS.20231226.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-26,5935,0.35923412726655574
AQUA_MODIS.20231227.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-27,5932,0.3856814227526701
AQUA_MODIS.20231228.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-28,5840,1.0310775902157738
AQUA_MODIS.20231229.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-29,5820,0.3769382612731511
AQUA_MODIS.20231230.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-30,5829,0.08318102637002635
AQUA_MODIS.20231231.L3m.DAY.CHL.chlor_a.4km.nc,2023-12-31,5847,1.145934950242387
AQUA_MODIS.20240101.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-01,5896,0.3296438455581665
AQUA_MODIS.20240102.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-02,5945,1.5980565259214257
AQUA_MODIS.20240103.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-03,5933,0.8300836025140225
AQUA_MODIS.20240104.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-04,5852,1.4989740032039276
AQUA_MODIS.20240105.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-05,5842,0.8453064163396633
AQUA_MODIS.20240106.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-06,5875,0.09897576059613909
AQUA_MODIS.20240107.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-07,5884,0.5279024679095354
AQUA_MODIS.20240108.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-08,5883,0.3426207283876148
AQUA_MODIS.20240109.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-09,5894,0.9179272798358783
AQUA_MODIS.20240110.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-10,5908,0.20933811120020887
AQUA_MODIS.20240111.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-11,5889,1.5226460610304924
AQUA_MODIS.20240112.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-12,5861,0.36455988425354086
AQUA_MODIS.20240113.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-13,5846,
AQUA_MODIS.20240114.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-14,5884,0.7465204057560746
AQUA_MODIS.20240115.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-15,5936,0.5566059089495201
AQUA_MODIS.20240116.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-16,5905,1.3496805826822917
AQUA_MODIS.20240117.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-17,5913,0.3925555714686254
AQUA_MODIS.20240118.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-18,5910,0.1993776261806488
AQUA_MODIS.20240119.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-19,5936,0.6323371573331714
AQUA_MODIS.20240120.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-20,5941,0.28486625599878335
AQUA_MODIS.20240121.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-21,5931,0.6780343136373196
AQUA_MODIS.20240122.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-22,5943,0.41581893952268056
AQUA_MODIS.20240123.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-23,5866,1.217029172309776
AQUA_MODIS.20240124.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-24,5876,0.22516759347707424
AQUA_MODIS.20240125.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-25,5888,
AQUA_MODIS.20240126.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-26,5860,0.19491665198398325
AQUA_MODIS.20240127.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-27,5887,0.33613759244691005
AQUA_MODIS.20240128.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-28,5883,0.7843423264989743
AQUA_MODIS.20240129.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-29,5921,0.16926837023221922
AQUA_MODIS.20240130.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-30,5979,0.2058159883823567
AQUA_MODIS.20240131.L3m.DAY.CHL.chlor_a.4km.nc,2024-01-31,6007,0.29606848708685074
AQUA_MODIS.20240201.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-01,6032,0.4777950831452399
AQUA_MODIS.20240202.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-02,6023,0.5922367784620126
AQUA_MODIS.20240203.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-03,6017,0.26202940841574957
AQUA_MODIS.20240204.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-04,6022,0.937397140423304
AQUA_MODIS.20240205.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-05,5985,0.2675222345545516
AQUA_MODIS.20240206.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-06,5945,0.1373409174593657
AQUA_MODIS.20240207.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-07,5942,0.4743519128876098
AQUA_MODIS.20240208.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-08,5952,0.5440349068177592
AQUA_MODIS.20240209.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-09,5977,0.8906904466914067
AQUA_MODIS.20240210.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-10,5958,0.8635338509436881
AQUA_MODIS.20240211.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-11,5890,1.1624592924696646
AQUA_MODIS.20240212.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-12,5838,0.6737147426329677
AQUA_MODIS.20240213.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-13,5802,0.31225188684042304
AQUA_MODIS.20240214.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-14,5779,0.6192067853407816
AQUA_MODIS.20240215.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-15,5801,0.5356592477164487
AQUA_MODIS.20240216.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-16,5776,
AQUA_MODIS.20240217.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-17,5754,0.3639870835400794
AQUA_MODIS.20240218.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-18,5797,0.5943847858436853
AQUA_MODIS.20240219.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-19,5843,1.11401003441949
AQUA_MODIS.20240220.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-20,5857,0.3774826376566556
AQUA_MODIS.20240221.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-21,5846,0.898876404494382
AQUA_MODIS.20240222.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-22,5823,1.0293752596178425
AQUA_MODIS.20240223.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-23,5872,1.0365618888526726
AQUA_MODIS.20240224.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-24,5889,0.7228481261383894
AQUA_MODIS.20240225.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-25,5869,0.9373178737048797
AQUA_MODIS.20240226.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-26,5850,0.3576176668553233
AQUA_MODIS.20240227.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-27,5868,0.7604228845974282
AQUA_MODIS.20240228.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-28,5869,1.0394433253632456
AQUA_MODIS.20240229.L3m.DAY.CHL.chlor_a.4km.nc,2024-02-29,5879,0.19207069950200253
AQUA_MODIS.20240301.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-01,5892,0.5475111883789457
AQUA_MODIS.20240302.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-02,5921,0.4206643086293776
AQUA_MODIS.20240303.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-03,5922,1.0783506839805408
AQUA_MODIS.20240304.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-04,5863,0.42503872655506897
AQUA_MODIS.20240305.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-05,5842,0.25221509073522197
AQUA_MODIS.20240306.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-06,5862,0.5822459720178325
AQUA_MODIS.20240307.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-07,5899,0.4977202730065019
AQUA_MODIS.20240308.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-08,5920,0.7115106246373107
AQUA_MODIS.20240309.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-09,5936,1.305444079290422
AQUA_MODIS.20240310.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-10,5945,1.5483693979872575
AQUA_MODIS.20240311.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-11,5961,1.2052754533725831
AQUA_MODIS.20240312.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-12,5970,2.203053304593857
AQUA_MODIS.20240313.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-13,5968,0.630253757338926
AQUA_MODIS.20240314.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-14,5947,3.067769835703723
AQUA_MODIS.20240315.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-15,5963,1.3529049216498559
AQUA_MODIS.20240316.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-16,5981,1.6982292452321948
AQUA_MODIS.20240317.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-17,5990,0.7698350724707154
AQUA_MODIS.20240318.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-18,5971,0.7937715704040023
AQUA_MODIS.20240319.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-19,5967,0.12131762396867941
AQUA_MODIS.20240320.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-20,5953,1.5481516473562098
AQUA_MODIS.20240321.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-21,5907,1.4044396626084386
AQUA_MODIS.20240322.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-22,5919,1.8552861380769878
AQUA_MODIS.20240323.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-23,5946,
AQUA_MODIS.20240324.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-24,5777,
AQUA_MODIS.20240325.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-25,5672,
AQUA_MODIS.20240326.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-26,5796,0.8950334940514298
AQUA_MODIS.20240327.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-27,5816,0.9249391558499289
AQUA_MODIS.20240328.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-28,5795,1.1347122333302548
AQUA_MODIS.20240329.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-29,5841,0.6382846144972755
AQUA_MODIS.20240330.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-30,5856,0.9383410627531966
AQUA_MODIS.20240331.L3m.DAY.CHL.chlor_a.4km.nc,2024-03-31,5878,1.1578665489007618
AQUA_MODIS.20240401.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-01,5872,0.7068103004507899
AQUA_MODIS.20240402.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-02,5918,0.23342344429429882
AQUA_MODIS.20240403.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-03,5938,0.9131770361748728
AQUA_MODIS.20240404.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-04,5959,0.8644464065039275
AQUA_MODIS.20240405.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-05,5957,0.8001356298998258
AQUA_MODIS.20240406.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-06,5951,0.8034954952458371
AQUA_MODIS.20240407.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-07,5922,0.4913873094737861
AQUA_MODIS.20240408.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-08,5903,1.1304858223112095
AQUA_MODIS.20240409.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-09,5920,0.2682173064411191
AQUA_MODIS.20240410.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-10,5928,0.3396717257400123
AQUA_MODIS.20240411.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-11,5949,1.0647424523305085
AQUA_MODIS.20240412.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-12,5961,1.306453917290108
AQUA_MODIS.20240413.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-13,5960,0.9587747851982421
AQUA_MODIS.20240414.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-14,5912,0.6385948382514662
AQUA_MODIS.20240415.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-15,5914,0.7693347332831767
AQUA_MODIS.20240416.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-16,5869,0.6375092125160383
AQUA_MODIS.20240417.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-17,5875,0.5006430390140859
AQUA_MODIS.20240418.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-18,5882,1.057288111534452
AQUA_MODIS.20240419.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-19,5891,1.0885304329392782
AQUA_MODIS.20240420.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-20,5885,1.4417012390146213
AQUA_MODIS.20240421.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-21,5916,1.0351278682903322
AQUA_MODIS.20240422.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-22,5865,0.9024882039598984
AQUA_MODIS.20240423.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-23,5869,0.2092123047992988
AQUA_MODIS.20240424.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-24,5884,0.15853560323867277
AQUA_MODIS.20240425.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-25,5880,0.6588085090973392
AQUA_MODIS.20240426.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-26,5903,1.0023949804927736
AQUA_MODIS.20240427.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-27,5899,0.5814255296441464
AQUA_MODIS.20240428.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-28,5945,1.3879415735437257
AQUA_MODIS.20240429.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-29,5934,0.4566531526199495
AQUA_MODIS.20240430.L3m.DAY.CHL.chlor_a.4km.nc,2024-04-30,5949,0.7766158256289525
AQUA_MODIS.20240501.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-01,5931,0.8415522752102003
AQUA_MODIS.20240502.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-02,5949,0.9840726064283278
AQUA_MODIS.20240503.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-03,5934,1.3104724212965795
AQUA_MODIS.20240504.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-04,5938,1.458816417588897
AQUA_MODIS.20240505.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-05,5935,0.8317913127443234
AQUA_MODIS.20240506.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-06,5952,1.072386071001284
AQUA_MODIS.20240507.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-07,5959,1.082126962907811
AQUA_MODIS.20240508.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-08,5975,1.6185926600697556
AQUA_MODIS.20240509.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-09,5950,2.9971230641460016
AQUA_MODIS.20240510.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-10,5871,1.1173776317427657
AQUA_MODIS.20240511.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-11,5416,1.1023074949216067
AQUA_MODIS.20240512.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-12,5479,0.9595488858122363
AQUA_MODIS.20240513.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-13,5632,3.0932568097561997
AQUA_MODIS.20240514.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-14,5716,1.9350726404841134
AQUA_MODIS.20240515.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-15,5720,0.6461183088099062
AQUA_MODIS.20240516.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-16,5727,1.2594562303742785
AQUA_MODIS.20240517.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-17,5755,1.306561695225832
AQUA_MODIS.20240518.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-18,5691,
AQUA_MODIS.20240519.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-19,5685,1.615779369662267
AQUA_MODIS.20240520.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-20,5762,1.490771937536253
AQUA_MODIS.20240521.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-21,5749,3.405962549277267
AQUA_MODIS.20240522.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-22,5757,4.7019959207459205
AQUA_MODIS.20240523.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-23,5745,
AQUA_MODIS.20240524.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-24,5765,0.9190412891584766
AQUA_MODIS.20240525.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-25,5811,1.6959909629487742
AQUA_MODIS.20240526.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-26,5835,1.1392499597941461
AQUA_MODIS.20240527.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-27,5831,
AQUA_MODIS.20240528.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-28,5795,3.3279678921412157
AQUA_MODIS.20240529.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-29,5784,2.1066927783378135
AQUA_MODIS.20240530.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-30,5815,4.028252259364112
AQUA_MODIS.20240531.L3m.DAY.CHL.chlor_a.4km.nc,2024-05-31,5856,1.5395623104441458
AQUA_MODIS.20240601.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-01,5842,1.5532423418972332
AQUA_MODIS.20240602.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-02,5825,2.3592253580424085
AQUA_MODIS.20240603.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-03,5848,0.4023638125532536
AQUA_MODIS.20240604.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-04,5842,5.358878813823163
AQUA_MODIS.20240605.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-05,5854,0.9356464725583405
AQUA_MODIS.20240606.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-06,5816,1.0040661183927342
